name,neighbourhood_cleansed,longitude,latitude,host_location,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,license,property_type,room_type,accommodates,bathrooms_text,price,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
Rental unit in Shinjuku City · ★New · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69814,35.71585,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,63.79,7,9,9,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70009,35.71459,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,64.84,9,21,33,1,4.0,5.0,1.0
Rental unit in Shinjuku City · ★5.0 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.7074534151784,35.697410154040426,,158173287,2017-11-10,100.0,100.0,1.0,11,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,90.57,11,41,71,3,5.0,5.0,1.07
Rental unit in Shinjuku City · ★4.60 · 1 bedroom · 3 beds · Half-bath,Shinjuku Ku,139.7076277042206,35.697217600947724,,318235422,2019-12-16,100.0,100.0,1.0,42,t,M1300,Entire rental unit,Entire home/apt,4,Half-bath,321.21,12,31,57,5,4.6,5.0,1.46
Rental unit in Toshima City · ★4.90 · 1 bedroom · 2 beds · 1 bath,Toshima Ku,139.73397,35.73132,"Tokyo, Japan",197405131,2018-06-22,100.0,100.0,1.0,52,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,154.46,22,42,72,10,4.9,4.7,2.73
Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69841,35.71644,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,59.6,16,37,43,1,5.0,4.0,1.0
Rental unit in Shinjuku City · ★New · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69850363459187,35.716192768564454,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,80.0,6,17,25,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · ★New · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69828,35.71603,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,70.06,4,24,43,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shibuya City · ★4.64 · 1 bedroom · 2 beds · 1 bath,Shibuya Ku,139.71593877976227,35.64624334070952,,492945056,2022-12-27,100.0,100.0,0.0,24,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,166.37,2,13,41,14,4.64,4.86,3.31
Rental unit in Shinjuku City · ★5.0 · 2 bedrooms · 3 beds · 1 bath,Shinjuku Ku,139.69229,35.70323,,230910892,2018-12-16,97.0,100.0,1.0,43,t,M1300,Entire rental unit,Entire home/apt,7,1 bath,235.28,7,8,8,4,5.0,4.75,1.36
Home in Itabashi City · ★4.80 · 2 bedrooms · 3 beds · 1 bath,Itabashi Ku,139.6639928,35.7727177,"Saitama Prefecture, Japan",178723128,2018-03-15,100.0,96.0,1.0,8,t,M1300,Entire home,Entire home/apt,6,1 bath,75.96,24,54,84,5,4.8,4.6,1.97
Rental unit in Shinjuku City · ★4.75 · Studio · 1 bed · 1 bath,Shinjuku Ku,139.69222,35.7019,,230910892,2018-12-16,97.0,100.0,1.0,43,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,93.24,1,2,2,4,4.75,4.75,1.48
Rental unit in Chuo City · ★4.78 · 1 bedroom · 2 beds · 1 bath,Chuo Ku,139.7898369592741,35.685858948255046,"Okinawa, Japan",531984242,2023-08-15,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,124.98,2,2,2,9,4.78,4.78,2.73
Hotel in Chiyoda City · ★4.50 · 4 bedrooms · 8 beds · 4 baths,Chiyoda Ku,139.7789268,35.6941267,"Tokyo, Japan",107903578,2016-12-20,100.0,98.0,1.0,1,t,Hotels and Inns Business Act,Room in hotel,Private room,10,4 baths,236.27,0,0,9,6,4.5,4.67,2.09
Rental unit in Toshima City · 2 bedrooms · 4 beds · 1 bath,Toshima Ku,139.72087,35.73468,,501035651,2023-02-14,100.0,97.0,1.0,2,t,M1300,Private room in rental unit,Private room,5,1 bath,152.5,26,55,85,1,4.0,4.0,0.91
Rental unit in Kita City · ★4.71 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.73643988484883,35.76209931179239,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,12,36,66,7,4.71,4.43,2.41
Rental unit in Kita City · ★4.86 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.73595881692478,35.76279896187173,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,80.38,0,0,0,7,4.86,4.86,1.94
Rental unit in Kita City · ★4.75 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.73461044960712,35.761252707096546,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,11,28,57,4,4.75,4.75,1.58
Rental unit in Kita City · ★5.0 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.73447,35.76212,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,80.38,18,28,57,6,5.0,4.83,1.88
Rental unit in Kita City · 1 bedroom · 1 bed · 1 bath,Kita Ku,139.73636574480068,35.76104673850973,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,11,41,71,2,5.0,5.0,0.69
Rental unit in Kita City · ★5.0 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.7344,35.76273,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,6,24,49,5,5.0,4.8,2.31
Rental unit in Kita City · ★4.50 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.73462158699203,35.7611394736727,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,80.38,15,31,61,4,4.5,4.5,1.85
Rental unit in Kita City · ★4.78 · 1 bedroom · 1 bed · 1 bath,Kita Ku,139.73463,35.76242,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,13,43,73,9,4.78,4.11,2.62
Rental unit in Kita City · 1 bedroom · 1 bed · 1 bath,Kita Ku,139.73461489288474,35.762255332119004,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,19,27,52,1,5.0,4.0,1.0
Rental unit in Kita City · ★5.0 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.7346,35.76072,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,11,34,64,6,5.0,4.33,2.02
Rental unit in Kita City · 1 bedroom · 1 bed · 1 bath,Kita Ku,139.73457,35.76274,"Tokyo, Japan",520087321,2023-06-14,100.0,97.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,71.44,15,42,72,2,5.0,5.0,1.4
Home in Taito City · ★4.90 · 4 bedrooms · 9 beds · 2 baths,Taito Ku,139.78963629086135,35.72022414134583,"Shinjuku City, Japan",43430911,2015-09-05,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Entire home,Entire home/apt,9,2 baths,370.36,8,22,52,10,4.9,4.5,2.61
Rental unit in Taito City · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.7965271540517,35.72108048095442,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,60.65,15,34,43,1,5.0,5.0,1.0
Rental unit in Shinjuku City · ★4.78 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.708831,35.713472,"Shibuya, Japan",63598456,2016-03-19,100.0,100.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,92.11,13,32,36,9,4.78,5.0,2.16
Rental unit in Shinjuku City · ★5.0 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.7096421041385,35.712466855131524,"Shibuya, Japan",63598456,2016-03-19,100.0,100.0,1.0,36,t,M1300,Private room in rental unit,Private room,3,1 bath,195.2,22,27,27,3,5.0,4.67,0.73
Rental unit in Shinjuku City · ★4.75 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.7084,35.71283,"Shibuya, Japan",63598456,2016-03-19,100.0,100.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,82.35,16,34,61,8,4.75,4.88,2.03
Rental unit in Nakano City · 2 bedrooms · 1.5 baths,Nakano Ku,139.66798930483765,35.72050138725336,"Helmond, Netherlands",29966538,2015-03-25,100.0,100.0,1.0,37,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,8,1.5 baths,255.33,12,37,65,1,5.0,5.0,1.0
Rental unit in Nakano City · 2 bedrooms · 2 beds · 1.5 baths,Nakano Ku,139.6688564771468,35.720559050740654,"Helmond, Netherlands",29966538,2015-03-25,100.0,100.0,1.0,37,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1.5 baths,190.04,27,47,74,1,5.0,4.0,0.59
Rental unit in Shinjuku City · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Shinjuku Ku,139.70591358840466,35.703246457412746,"Tokyo, Japan",251690833,2019-03-28,100.0,99.0,0.0,6,t,M1300,Private room in rental unit,Private room,2,1 shared bath,84.09,8,17,24,6,5.0,4.83,1.75
Rental unit in Shinjuku City · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,Shinjuku Ku,139.7035369173386,35.700015904303115,"Tokyo, Japan",251690833,2019-03-28,100.0,99.0,0.0,6,t,M1300,Private room in rental unit,Private room,2,1 shared bath,79.3,18,36,46,8,4.75,5.0,2.5
Home in Toshima City · ★3.33 · 3 bedrooms · 10 beds · 1 bath,Toshima Ku,139.7085592,35.7368211,,505002775,2023-03-12,100.0,100.0,1.0,1,t,M1300,Entire home,Entire home/apt,11,1 bath,284.08,21,51,80,3,3.33,4.0,1.13
Home in Ota City · ★4.80 · 2 bedrooms · 3 beds · 1 bath,Ota Ku,139.72187866462372,35.55003579026347,,526612126,2023-07-19,100.0,100.0,1.0,1,t,Special Economic Zoning Act,Entire home,Entire home/apt,8,1 bath,157.03,17,19,19,5,4.8,5.0,1.76
Rental unit in Nakano City · 2 bedrooms · 2 beds · 1.5 baths,Nakano Ku,139.66883306016055,35.7205672830115,"Osaka, Japan",230616333,2018-12-14,100.0,100.0,1.0,32,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1.5 baths,189.28,27,47,74,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Nakano City · 2 bedrooms · 1.5 baths,Nakano Ku,139.6671,35.72262,"Osaka, Japan",230616333,2018-12-14,100.0,100.0,1.0,32,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,8,1.5 baths,236.33,12,37,65,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · ★New · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.68804,35.69093,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,64.52,5,28,48,0,4.686044794899757,4.685286613512379,1.635216953420059
Place to stay in Komae · ★5.0 · 1 bedroom · 4 beds · 1 shared bath,Komae Shi,139.58383,35.63123,"Komae, Japan",128164454,2017-04-29,100.0,95.0,1.0,2,t,M1300,Private room,Private room,4,1 shared bath,36.6,7,37,49,8,5.0,4.5,3.75
Rental unit in Shinjuku City · ★4.57 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.72566495313998,35.70392977572644,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,126.83,12,21,50,7,4.57,4.43,2.04
Rental unit in Shinjuku City · ★New · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.68833,35.68971,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,69.54,9,27,45,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · ★4.57 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.72539,35.70235,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,126.83,4,26,56,7,4.57,4.14,2.12
Rental unit in Shinjuku City · ★4.13 · 1 bedroom · 1 bath,Shinjuku Ku,139.72595722393226,35.70410408153944,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,126.83,12,42,72,8,4.13,4.25,2.67
Rental unit in Shinjuku City · Studio · 1 bath,Shinjuku Ku,139.7271238849992,35.7040950812744,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,62.53,10,23,50,2,5.0,5.0,1.5
Rental unit in Shinjuku City · ★4.67 · Studio · 2 beds · 1 bath,Shinjuku Ku,139.72543,35.70402,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,150.04,3,17,44,12,4.67,4.33,3.16
Rental unit in Shinjuku City · Studio · 1 bath,Shinjuku Ku,139.72677430207872,35.70217703553954,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,62.53,2,20,46,1,5.0,5.0,1.0
Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.7258396543766,35.7042264187057,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,82.17,3,7,17,1,4.0,4.0,1.0
Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.72648,35.70409,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,82.17,2,10,38,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · ★New · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.68629778590434,35.691283029532194,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,69.54,9,28,46,1,5.0,5.0,1.0
Rental unit in Shinjuku City · 1 bedroom · 1 bath,Shinjuku Ku,139.72509707193038,35.70350422262932,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,62.53,6,17,47,1,5.0,4.0,1.0
Rental unit in Shinjuku City · Studio · 1 bed · 1 bath,Shinjuku Ku,139.72734,35.70252,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,82.17,2,13,34,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · Studio · 1 bed · 1 bath,Shinjuku Ku,139.72718,35.70396,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,82.17,1,8,36,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · Studio · 1 bath,Shinjuku Ku,139.725552426535,35.702253461412326,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,62.53,6,17,47,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · Studio · 1 bath,Shinjuku Ku,139.72705,35.70219,"Tokyo, Japan",510879891,2023-04-19,100.0,96.0,1.0,36,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,62.53,1,9,22,1,5.0,5.0,1.0
Rental unit in Minato City · ★3.67 · 2 bedrooms · 6 beds · 1 bath,Minato Ku,139.7395562,35.6589721,"Tokyo, Japan",512752488,2023-05-02,100.0,100.0,1.0,9,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,223.52,16,41,41,3,3.67,4.0,0.68
Rental unit in Minato City · 2 bedrooms · 6 beds · 1 bath,Minato Ku,139.7395562,35.6589721,"Tokyo, Japan",512752488,2023-05-02,100.0,100.0,1.0,9,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,179.95,21,46,46,0,4.686044794899757,4.685286613512379,1.635216953420059
Home in Katsushika City · 2 bedrooms · 1 bed · 1.5 baths,Katsushika Ku,139.86066409839478,35.72256585061534,"Katsushika City, Japan",525332840,2023-07-12,100.0,100.0,1.0,3,t,Hotels and Inns Business Act,Entire home,Entire home/apt,5,1.5 baths,301.08,22,52,82,0,4.686044794899757,4.685286613512379,1.635216953420059
Home in Katsushika City · 3 bedrooms · 3 beds · 3 baths,Katsushika Ku,139.86064264072266,35.72294910045492,"Katsushika City, Japan",525332840,2023-07-12,100.0,100.0,1.0,3,t,Hotels and Inns Business Act,Entire home,Entire home/apt,13,3 baths,529.83,19,38,68,1,5.0,5.0,1.0
Serviced apartment in Suginami City · ★4.84 · 3 bedrooms · 6 beds · 1 bath,Suginami Ku,139.64453,35.67384,"Suginami City, Japan",531981082,2023-08-15,100.0,100.0,0.0,2,t,M1300,Entire serviced apartment,Entire home/apt,9,1 bath,417.42,9,16,41,19,4.84,4.83,4.56
Home in Itabashi City · 1 bedroom · 1 bed · 1 bath,Itabashi Ku,139.66359,35.77184,"Saitama Prefecture, Japan",178723128,2018-03-15,100.0,96.0,1.0,8,t,M1300,Entire home,Entire home/apt,2,1 bath,35.92,2,10,40,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Minato City · ★4.45 · 4 bedrooms · 5 beds · 1 bath,Minato Ku,139.75732,35.64622,"Tokyo, Japan",497996834,2023-01-25,98.0,96.0,1.0,14,t,M1300,Entire rental unit,Entire home/apt,12,1 bath,439.0,0,0,0,10,4.45,4.45,2.56
Home in Itabashi City · ★4.93 · 1 bedroom · 3 beds · 1 bath,Itabashi Ku,139.66286085601018,35.77365103352652,"Saitama Prefecture, Japan",178723128,2018-03-15,100.0,96.0,1.0,8,t,M1300,Entire home,Entire home/apt,3,1 bath,30.91,21,33,48,14,4.93,4.5,3.62
Rental unit in Shibuya City · ★4.88 · 4 bedrooms · 6 beds · 1 bath,Shibuya Ku,139.7170476,35.6452774,"Edogawa City, Japan",50785906,2015-12-08,100.0,99.0,0.0,9,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,10,1 bath,347.7,19,49,79,8,4.88,4.75,2.33
Home in Itabashi City · ★5.0 · 1 bedroom · 4 beds · 1 bath,Itabashi Ku,139.66476,35.77364,"Saitama Prefecture, Japan",178723128,2018-03-15,100.0,96.0,1.0,8,t,M1300,Entire home,Entire home/apt,4,1 bath,66.42,22,52,82,3,5.0,4.0,1.01
Home in Itabashi City · 4 bedrooms · 7 beds · 3.5 baths,Itabashi Ku,139.66505,35.77156,"Saitama Prefecture, Japan",178723128,2018-03-15,100.0,96.0,1.0,8,t,M1300,Entire home,Entire home/apt,11,3.5 baths,127.42,2,10,40,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Shinjuku City · ★4.89 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.70569,35.6976,,229840411,2018-12-09,100.0,99.0,0.0,11,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,97.95,0,0,0,17,4.89,4.72,4.36
Rental unit in Nakano City · ★4.64 · 1 bedroom · 1 bed · 1 bath,Nakano Ku,139.676163,35.7068567,"Nakano City, Japan",226212674,2018-11-17,100.0,98.0,1.0,4,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,75.46,5,10,12,14,4.64,4.57,4.47
Rental unit in Shinjuku City · ★5.0 · 3 bedrooms · 2 beds · 1 bath,Shinjuku Ku,139.70679737627506,35.69550407218849,"Shinjuku City, Japan",531856812,2023-08-14,100.0,100.0,1.0,1,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,377.62,0,5,8,11,5.0,4.91,2.7
Serviced apartment in Suginami City · ★5.0 · 3 bedrooms · 6 beds · 1 bath,Suginami Ku,139.6467,35.67401,"Suginami City, Japan",531981082,2023-08-15,100.0,100.0,0.0,2,t,M1300,Entire serviced apartment,Entire home/apt,9,1 bath,446.61,0,0,0,9,5.0,4.9,2.14
Rental unit in Sumida City · ★4.25 · 1 bedroom · 3 beds · 1 bath,Sumida Ku,139.81718,35.71224,"Tokyo, Japan",189502014,2018-05-14,100.0,95.0,1.0,14,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,97.42,14,42,66,4,4.25,5.0,1.07
Rental unit in Meguro City · ★4.86 · 2 bedrooms · 3 beds · 1 bath,Meguro Ku,139.6980508572536,35.61821100043061,"Meguro City, Japan",396944600,2021-04-14,100.0,100.0,1.0,3,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,6,1 bath,168.95,18,32,48,14,4.86,4.57,3.65
Home in Sumida City · 2 bedrooms · 2 beds · 2 baths,Sumida Ku,139.8158136228219,35.71103613102854,,531909085,2023-08-14,100.0,100.0,1.0,1,t,Hotels and Inns Business Act,Entire home,Entire home/apt,12,2 baths,610.0,27,57,87,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Sumida City · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.80563,35.71326,"Sumida City, Japan",530584947,2023-08-08,20.0,0.0,1.0,2,t,M1300,Private room in rental unit,Private room,4,1 bath,48.8,27,57,80,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Taito City · ★New · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79701,35.72001,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,60.65,15,35,55,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Taito City · ★New · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79485577666037,35.7194209116684,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,60.65,6,26,46,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Taito City · ★New · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79504271764293,35.721169454202844,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,71.11,11,25,41,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Taito City · ★5.0 · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79676,35.71914,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,66.92,0,0,0,5,5.0,4.5,1.53
Rental unit in Bunkyo City · ★4.13 · 1 bedroom · 1 bed · 1 bath,Bunkyo Ku,139.75390256244305,35.73262563979078,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,84.18,0,11,26,8,4.13,4.38,2.07
Rental unit in Taito City · ★4.67 · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79539,35.72099,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,71.11,7,19,35,3,4.67,4.0,1.27
Rental unit in Taito City · ★4.92 · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.78424411784206,35.70081857928055,,53761690,2016-01-07,100.0,100.0,1.0,4,f,M1300,Entire rental unit,Entire home/apt,2,1 bath,42.0,0,0,0,12,4.92,4.77,3.13
Rental unit in Sumida City · 2 bedrooms · 4 beds · 1 bath,Sumida Ku,139.8106099,35.7122339,"Tokyo, Japan",65716348,2016-04-04,100.0,100.0,1.0,3,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,5,1 bath,185.58,21,51,81,0,4.686044794899757,4.685286613512379,1.635216953420059
Rental unit in Taito City · ★4.75 · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79625,35.72139,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,61.7,13,40,62,4,4.75,4.0,4.0
Rental unit in Taito City · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79488,35.72053,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,61.7,9,36,64,2,5.0,5.0,1.82
Rental unit in Taito City · ★5.0 · 1 bedroom · 1 bed · 1 bath,Taito Ku,139.79712399204615,35.7207439534386,,511048475,2023-04-21,100.0,100.0,1.0,35,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,61.7,7,18,29,7,5.0,4.67,2.39
